id_cliente,nome_cliente,regiao_cliente,idade_cliente,faixa_etaria
86839966797,Beatriz Tavares,NORDESTE,57,Adulto
86848501165,Vinícius Oliveira,SUDESTE,39,Adulto
86856487411,Cristiano Moraes,SUDESTE,39,Adulto
86861721595,Lucas Silva,SUDESTE,47,Adulto
86864532918,Letícia Sales,NORDESTE,26,Jovem
86867851330,Matheus Toledo,NORDESTE,48,Adulto
86873118972,Fabiana Lima,CENTRO-OESTE,27,Jovem
86876925456,Felipe Dutra,NORTE,28,Jovem
86881980788,Erick Pontes,NORTE,26,Jovem
86893284482,Débora Aguiar,CENTRO-OESTE,20,Jovem
86896440119,Diogo Cavalcante,SUDESTE,50,Adulto
86896515622,Larissa Teixeira,SUDESTE,50,Adulto
86907720955,Erick Rezende,NORDESTE,46,Adulto
86910432550,Gustavo Sales,NORDESTE,53,Adulto
86926031405,Heitor Pinheiro,SUDESTE,39,Adulto
86935946620,Isabela Mendes,NORDESTE,47,Adulto
86944474713,Breno Bonfim,NORDESTE,21,Jovem
86948936507,Clara Paiva,SUL,30,Adulto
86952516488,Adriana Coelho,SUL,46,Adulto
86961881053,Yasmin Moraes,SUDESTE,31,Adulto
86963688591,Erick Araújo,SUDESTE,36,Adulto
86967283357,Flávia Rezende,NORDESTE,50,Adulto
86967889967,Flávia Rangel,NORTE,26,Jovem
86968126865,Larissa Figueiredo,SUDESTE,74,Idoso
86990262648,Henrique Teixeira,NORDESTE,48,Adulto
86992838053,Cristiano Dias,SUDESTE,33,Adulto
86997424120,Daniela Santos,NORDESTE,30,Adulto
86999132280,Evelin Cardoso,NORDESTE,34,Adulto
87000854061,Heitor Peixoto,SUDESTE,21,Jovem
87006771554,Caíque Monteiro,SUDESTE,53,Adulto
87011610636,Renato Reis,NORTE,29,Jovem
87024732529,Thiago Mendes,SUDESTE,31,Adulto
87035752848,Letícia Figueiredo,SUDESTE,39,Adulto
87036838697,Débora Siqueira,SUDESTE,57,Adulto
87040603227,Enzo Guimarães,SUDESTE,42,Adulto
87044471338,Elaine Tavares,SUDESTE,41,Adulto
87047690869,Rafael Teixeira,SUL,30,Adulto
87048843850,Arthur Martins,SUDESTE,60,Adulto
87053114241,Beatriz Pereira,SUDESTE,19,Jovem
87055286502,Débora Rangel,SUL,61,Idoso
87065683184,Tatiana Novaes,SUDESTE,31,Adulto
87069732309,André Lima,SUDESTE,61,Idoso
87069829849,André Albuquerque,SUDESTE,22,Jovem
87072120641,Beatriz Queiroz,SUDESTE,60,Adulto
87072344337,Flávia Gomes,SUDESTE,48,Adulto
87072996258,Débora Novaes,CENTRO-OESTE,39,Adulto
87073218166,Beatriz Barreto,SUDESTE,21,Jovem
87075700516,Alessandra Sant’anna,NORDESTE,29,Jovem
87092009413,Sofia Peixoto,NORDESTE,38,Adulto
87096617956,Clara Dias,NORDESTE,38,Adulto
87097259807,Simone Pontes,CENTRO-OESTE,18,Jovem
87098289995,Carla Aguiar,SUL,28,Jovem
87106332852,Otávio Guimarães,SUDESTE,59,Adulto
87109144912,Diogo Carvalho,NORDESTE,57,Adulto
87117400980,Diogo Amorim,SUDESTE,42,Adulto
87120662429,Alessandra Gomes,NORDESTE,29,Jovem
87134035945,Rafael Rocha,NORTE,49,Adulto
87146514614,Lucas Bezerra,NORDESTE,39,Adulto
87157822014,Beatriz Silveira,SUL,40,Adulto
87157839503,Júlia Tavares,SUDESTE,62,Idoso
87159938778,Bárbara Rodrigues,NORDESTE,31,Adulto
87175997963,Paula Martins,CENTRO-OESTE,50,Adulto
87179605105,Vinícius Prado,NORDESTE,51,Adulto
87182952183,Larissa Oliveira,SUDESTE,31,Adulto
87188241257,Helena Reis,SUL,30,Adulto
87188365215,Simone Coelho,SUDESTE,40,Adulto
87192805548,Jonathan Aguiar,NORTE,79,Idoso
87196991709,Fábio Rezende,NORDESTE,28,Jovem
87210527847,Vinícius Sales,SUDESTE,40,Adulto
87218519687,Elis Barreto,SUDESTE,41,Adulto
87227005437,Enzo Sales,SUDESTE,48,Adulto
87230262269,Augusto Figueiredo,SUDESTE,39,Adulto
87231951116,José Ribeiro,SUDESTE,39,Adulto
87240813218,Eduarda Guimarães,CENTRO-OESTE,36,Adulto
87240947363,Felipe Fernandes,SUDESTE,48,Adulto
87248750121,Enzo Pires,SUL,20,Jovem
87258877640,Erick Rezende,SUDESTE,78,Idoso
87271958499,Arthur Rocha,NORTE,36,Adulto
87276800528,Matheus Cavalcante,NORDESTE,49,Adulto
87280159822,Breno Tavares,SUDESTE,30,Adulto
87284680578,Bianca Bezerra,NORTE,47,Adulto
87293491696,Renato Pires,NORDESTE,29,Jovem
87297696683,Diego Azevedo,NORDESTE,59,Adulto
87297921836,Flávia Xavier,SUL,29,Jovem
87305156753,Flávia Silva,NORTE,37,Adulto
87311925496,Camila Cunha,SUDESTE,49,Adulto
87312687737,Cristiano Reis,NORTE,38,Adulto
87321362786,Estela Pereira,CENTRO-OESTE,38,Adulto
87323668230,Matheus Aguiar,SUDESTE,37,Adulto
87323882941,Eduarda Bezerra,NORDESTE,30,Adulto
87328346974,Camila Rezende,SUDESTE,22,Jovem
87331087592,Ana Queiroz,NORDESTE,31,Adulto
87337925272,Matheus Ribeiro,NORDESTE,52,Adulto
87338429907,Mariana Dias,SUDESTE,25,Jovem
87343731770,Daniela Paiva,NORTE,33,Adulto
87344688189,Yasmin Barros,SUDESTE,20,Jovem
87350439975,Isabela Queiroz,SUDESTE,20,Jovem
87359489473,Estela Maia,SUDESTE,49,Adulto
87368818184,Letícia Rezende,NORDESTE,49,Adulto
87376239221,Débora Costa,SUL,21,Jovem
87378475830,Amanda Amorim,SUDESTE,31,Adulto
87382665913,Jonathan Teixeira,NORDESTE,58,Adulto
87384865194,Elaine Barbosa,NORTE,57,Adulto
87397257115,Enzo Tavares,NORDESTE,21,Jovem
87404495852,Tatiana Martins,SUDESTE,50,Adulto
87421388732,Alice Monteiro,SUDESTE,58,Adulto
87422628580,Daniela Brito,SUDESTE,20,Jovem
87430836229,Letícia Campos,SUDESTE,27,Jovem
87433031257,Isabela Gomes,SUDESTE,21,Jovem
87448256780,Sofia Moura,SUDESTE,39,Adulto
87455361900,Natalia Santos,SUL,53,Adulto
87458595466,Breno Queiroz,SUDESTE,48,Adulto
87459912564,Gustavo Siqueira,SUL,29,Jovem
87460968789,Rodrigo Peixoto,NORDESTE,32,Adulto
87462991799,André Bonfim,SUDESTE,51,Adulto
87467478778,Patrícia Barreto,NORDESTE,28,Jovem
87471748142,Helena Peixoto,SUDESTE,32,Adulto
87472412811,Breno Barros,CENTRO-OESTE,33,Adulto
87476636087,Diogo Peixoto,SUDESTE,37,Adulto
87479333424,Larissa Pires,SUDESTE,29,Jovem
87494756189,Clara Fernandes,NORTE,45,Adulto
87503145166,Bárbara Ribeiro,SUL,32,Adulto
87508403698,Elis Rodrigues,SUDESTE,41,Adulto
87520486375,Enzo Rodrigues,NORDESTE,31,Adulto
87526034146,João Azevedo,NORDESTE,31,Adulto
87528362092,Flávia Bonfim,SUDESTE,29,Jovem
87534210237,Rodrigo Carvalho,CENTRO-OESTE,49,Adulto
87535089529,Joana Martins,SUDESTE,28,Jovem
87540218788,Júlia Toledo,SUDESTE,42,Adulto
87541941672,Breno Almeida,SUDESTE,30,Adulto
87548876769,Elaine Araújo,NORDESTE,49,Adulto
87551752645,Flávia Martins,NORTE,28,Jovem
87553245145,Alice Silva,NORDESTE,46,Adulto
87555264602,Evelin Dias,NORDESTE,35,Adulto
87564318357,Heitor Macedo,SUDESTE,48,Adulto
87568585752,Diego Prado,NORDESTE,64,Idoso
87573528148,Adriana Amorim,NORDESTE,39,Adulto
87574643724,Cristiano Moura,NORDESTE,20,Jovem
87577897937,Augusto Siqueira,SUDESTE,37,Adulto
87584004247,Matheus Barreto,NORDESTE,41,Adulto
87585134376,Simone Oliveira,SUL,58,Adulto
87589047191,Isabela Ribeiro,CENTRO-OESTE,30,Adulto
87592134189,Breno Carvalho,NORDESTE,27,Jovem
87592286956,Júlia Barreto,SUL,42,Adulto
87594609942,Paula Bezerra,SUDESTE,21,Jovem
87596010102,Elaine Gomes,SUDESTE,43,Adulto
87596712859,Júlia Barbosa,SUDESTE,32,Adulto
87597622644,Beatriz Martins,NORTE,60,Adulto
87600917862,Augusto Correia,SUDESTE,29,Jovem
87601342508,Ana Assis,SUDESTE,48,Adulto
87607092421,Natalia Fernandes,SUDESTE,53,Adulto
87618277854,Vitória Barbosa,SUDESTE,43,Adulto
87619286840,Erick Rangel,SUL,36,Adulto
87625324562,Clara Mendes,NORDESTE,38,Adulto
87630841901,Elaine Pinheiro,SUDESTE,29,Jovem
87634710402,Isabela Oliveira,SUL,48,Adulto
87639932493,Carla Nunes,NORDESTE,49,Adulto
87640090654,Elaine Dias,NORTE,21,Jovem
87641755277,Cristiano Moura,NORDESTE,42,Adulto
87645346026,Yasmin Freitas,CENTRO-OESTE,58,Adulto
87651198173,Rodrigo Maia,SUDESTE,21,Jovem
87654370409,André Costa,SUDESTE,35,Adulto
87658037273,José Sales,SUDESTE,28,Jovem
87658328691,Estela Silveira,NORDESTE,19,Jovem
87660047210,Breno Gomes,SUDESTE,60,Adulto
87667192227,Tatiana Costa,NORTE,72,Idoso
87674741898,Simone Macedo,SUDESTE,47,Adulto
87679995546,Felipe Barbosa,SUDESTE,21,Jovem
87691337342,Elis Novaes,SUDESTE,49,Adulto
87694204862,Patrícia Novaes,SUDESTE,29,Jovem
87696724862,Simone Cunha,SUDESTE,48,Adulto
87709293393,Igor Rezende,SUL,45,Adulto
87711386734,Heitor Carvalho,NORTE,29,Jovem
87711410387,Otávio Batista,SUDESTE,28,Jovem
87712970863,Débora Barros,SUL,40,Adulto
87719968456,Erick Coelho,SUDESTE,42,Adulto
87725146158,Cristiano Guimarães,SUDESTE,50,Adulto
87734997443,Lucas Guimarães,SUDESTE,25,Jovem
87735244930,Sofia Macedo,NORDESTE,19,Jovem
87735557088,Larissa Queiroz,SUDESTE,33,Adulto
87747276853,Letícia Oliveira,SUDESTE,41,Adulto
87749515452,Tatiana Assis,CENTRO-OESTE,27,Jovem
87761794655,Arthur Lima,NORDESTE,29,Jovem
87768180503,Antônio Rocha,NORTE,20,Jovem
87770647332,Estela Assis,NORDESTE,39,Adulto
87772856318,Rodrigo Mendes,SUL,36,Adulto
87778862395,Júlia Toledo,NORDESTE,61,Idoso
87781604668,Renato Albuquerque,NORDESTE,28,Jovem
87786098639,Tatiana Cunha,NORDESTE,49,Adulto
87798957848,Renato Toledo,SUL,28,Jovem
87799693625,João Souza,SUDESTE,33,Adulto
87803961546,Thiago Almeida,NORDESTE,50,Adulto
87819747407,Henrique Santos,SUL,40,Adulto
87820216606,Fábio Oliveira,SUDESTE,43,Adulto
87822703706,Gustavo Souza,SUL,29,Jovem
87823042625,Clara Pereira,SUDESTE,71,Idoso
87844918192,José Amorim,NORDESTE,32,Adulto
87847047445,Carla Aguiar,SUDESTE,36,Adulto
87882668813,Enzo Rocha,SUDESTE,36,Adulto
87884582753,Otávio Sant’anna,CENTRO-OESTE,40,Adulto
87885535432,Erick Santana,SUDESTE,40,Adulto
87894644918,Helena Rangel,NORDESTE,29,Jovem
87906841828,Caio Prado,NORDESTE,33,Adulto
87912266190,Isabela Albuquerque,NORTE,49,Adulto
87912394593,Ana Tavares,NORDESTE,57,Adulto
87913952331,Camila Monteiro,NORDESTE,30,Adulto
87915639187,Thiago Andrade,SUL,59,Adulto
87918782809,Camila Silveira,NORDESTE,33,Adulto
87938104323,Elaine Freitas,SUL,22,Jovem
87941796950,Karina Guimarães,SUDESTE,19,Jovem
87943141600,Jonathan Lima,SUDESTE,32,Adulto
87944090379,Vinícius Albuquerque,SUL,29,Jovem
87946431166,Beatriz Guimarães,SUL,27,Jovem
87946877884,André Cardoso,SUL,39,Adulto
87947730593,Gustavo Almeida,SUDESTE,42,Adulto
87954577820,Otávio Andrade,NORDESTE,40,Adulto
87971867499,Bruno Rodrigues,NORDESTE,19,Jovem
87976015845,Thiago Carvalho,CENTRO-OESTE,22,Jovem
87984438324,Adriana Antunes,SUDESTE,21,Jovem
87987730538,João Pontes,NORDESTE,53,Adulto
88003706932,Renato Mendes,NORTE,50,Adulto
88007087620,Alice Cunha,SUDESTE,66,Idoso
88008788086,Caíque Siqueira,NORDESTE,58,Adulto
88010002772,Camila Teixeira,SUDESTE,30,Adulto
88011588123,Augusto Amorim,SUL,59,Adulto
88019893470,Daniela Cardoso,SUDESTE,22,Jovem
88023472534,Carla Dias,SUL,51,Adulto
88034128723,Paula Rangel,CENTRO-OESTE,45,Adulto
88035999236,Fábio Dias,SUL,49,Adulto
88051735069,Natalia Rangel,NORDESTE,51,Adulto
88061028148,Fernando Albuquerque,SUDESTE,38,Adulto
88061321775,Heitor Almeida,NORDESTE,39,Adulto
88077756596,Eduarda Bonfim,NORDESTE,29,Jovem
88083841000,Caíque Silva,NORTE,50,Adulto
88089031819,Rafael Bonfim,SUDESTE,43,Adulto
88090073899,Clara Rodrigues,SUL,29,Jovem
88091802131,José Teixeira,CENTRO-OESTE,19,Jovem
88094330223,Henrique Tavares,SUDESTE,71,Idoso
88094960780,Elisa Amorim,SUDESTE,76,Idoso
88095966366,Joana Antunes,SUDESTE,41,Adulto
88097075961,Estela Guimarães,NORDESTE,37,Adulto
88106972302,Fábio Dutra,SUDESTE,49,Adulto
88107404196,Tatiana Carvalho,CENTRO-OESTE,36,Adulto
88108476636,Gabriela Albuquerque,SUDESTE,71,Idoso
88114077288,Isabela Silveira,SUDESTE,52,Adulto
88121019010,Evelin Siqueira,SUL,49,Adulto
88121731345,Daniela Souza,NORDESTE,38,Adulto
88124863529,Elis Maia,SUDESTE,73,Idoso
88129339709,Débora Peixoto,SUDESTE,31,Adulto
88135421559,Igor Bonfim,NORDESTE,41,Adulto
88138729621,Gabriela Xavier,SUL,31,Adulto
88142410525,Mariana Teixeira,SUL,43,Adulto
88152849916,Patrícia Carvalho,SUDESTE,29,Jovem
88168050482,Rodrigo Barros,SUDESTE,51,Adulto
88170474901,Diogo Brito,SUDESTE,64,Idoso
88171675951,Diego Freitas,SUDESTE,57,Adulto
88175226904,Cristiano Toledo,NORDESTE,34,Adulto
88178188197,Mariana Aguiar,SUDESTE,31,Adulto
88185893530,Arthur Dutra,SUL,75,Idoso
88188275063,Daniela Rocha,SUL,59,Adulto
88191954943,José Figueiredo,NORDESTE,59,Adulto
88194650296,Henrique Rocha,SUDESTE,40,Adulto
88196161670,Adriana Ribeiro,SUDESTE,49,Adulto
88199380164,Elisa Novaes,SUDESTE,52,Adulto
88199423377,Adriana Prado,SUDESTE,31,Adulto
88209161378,Bruno Barros,NORDESTE,20,Jovem
88217001487,Camila Mendes,SUDESTE,41,Adulto
88220696286,Natalia Lima,SUDESTE,30,Adulto
88229398990,Augusto Nunes,SUDESTE,51,Adulto
88232043244,Bruno Carvalho,SUL,20,Jovem
88232317691,Débora Pires,SUL,27,Jovem
88233369785,Gustavo Toledo,NORTE,47,Adulto
88233993312,Vitória Fonseca,SUL,71,Idoso
88237376753,Antônio Cunha,CENTRO-OESTE,27,Jovem
88241142609,Júlia Santana,SUDESTE,38,Adulto
88241274848,Erick Amorim,CENTRO-OESTE,22,Jovem
88242516088,Antônio Bonfim,NORDESTE,20,Jovem
88243399206,Fábio Pinheiro,NORDESTE,31,Adulto
88250547296,Beatriz Correia,CENTRO-OESTE,29,Jovem
88257812228,Vitória Rezende,NORDESTE,50,Adulto
88261195435,Renato Aguiar,NORDESTE,30,Adulto
88262469430,Eduarda Antunes,CENTRO-OESTE,19,Jovem
88262815619,Mariana Albuquerque,NORTE,53,Adulto
88265955914,Carla Almeida,SUDESTE,49,Adulto
88270629035,Elisa Andrade,SUDESTE,48,Adulto
88274556015,Elisa Santos,NORTE,47,Adulto
88274854213,Camila Freitas,NORTE,51,Adulto
88276452389,Augusto Rezende,SUDESTE,38,Adulto
88279367296,Cecília Cavalcante,NORDESTE,58,Adulto
88283169890,Carla Maia,NORDESTE,37,Adulto
88287859406,Antônio Barbosa,SUDESTE,54,Adulto
88291564927,Elisa Araújo,SUDESTE,27,Jovem
88308294261,Bárbara Rocha,SUL,39,Adulto
88309177941,Daniela Tavares,SUDESTE,39,Adulto
88314982247,Gustavo Pontes,CENTRO-OESTE,30,Adulto
88319572243,Daniela Barros,SUDESTE,29,Jovem
88332216256,Paula Lima,NORDESTE,53,Adulto
88333202504,Fábio Monteiro,SUDESTE,30,Adulto
88337605400,Bárbara Cavalcante,SUDESTE,21,Jovem
88340486066,Fernando Silva,CENTRO-OESTE,45,Adulto
88340978929,Letícia Barreto,NORDESTE,69,Idoso
88341943657,Natalia Albuquerque,SUDESTE,22,Jovem
88342188055,Débora Araújo,SUL,58,Adulto
88343102001,Bianca Sales,SUL,29,Jovem
88351477721,Antônio Macedo,NORDESTE,32,Adulto
88356792351,Antônio Rocha,SUDESTE,28,Jovem
88366224667,Alessandra Cunha,SUDESTE,79,Idoso
88370331062,Rodrigo Batista,NORDESTE,21,Jovem
88374325295,Igor Moraes,SUDESTE,33,Adulto
88375309303,Fábio Reis,SUDESTE,23,Jovem
88379969982,Fábio Dias,SUDESTE,30,Adulto
88383499195,Vinícius Batista,SUDESTE,37,Adulto
88383904779,Rodrigo Nunes,SUDESTE,28,Jovem
88389215792,Henrique Amorim,NORDESTE,39,Adulto
88395238624,Enzo Barbosa,CENTRO-OESTE,20,Jovem
88399613019,Elisa Rezende,SUDESTE,24,Jovem
88411760400,Elisa Rezende,SUDESTE,25,Jovem
88412762997,Beatriz Fernandes,NORDESTE,50,Adulto
88429431088,Camila Pontes,SUL,38,Adulto
88446918893,Rafael Pinheiro,NORDESTE,37,Adulto
88451473446,Bruno Santana,SUDESTE,38,Adulto
88453884828,Karina Xavier,SUL,32,Adulto
88460052454,Heitor Moura,SUDESTE,38,Adulto
88467346320,Bárbara Rezende,SUDESTE,30,Adulto
88481574032,Vinícius Andrade,SUL,20,Jovem
88483379355,Lucas Cavalcante,NORTE,20,Jovem
88486740511,Vinícius Guimarães,NORTE,47,Adulto
88499482574,Gabriela Azevedo,SUDESTE,48,Adulto
88503843155,Thiago Correia,SUDESTE,22,Jovem
88505512288,Felipe Paiva,NORDESTE,41,Adulto
88512796200,Enzo Pinheiro,SUL,28,Jovem
88515885192,André Ribeiro,SUDESTE,29,Jovem
88526861826,Renato Freitas,CENTRO-OESTE,29,Jovem
88529549935,Igor Brito,SUDESTE,51,Adulto
88533264849,Heitor Pereira,SUDESTE,28,Jovem
88536417728,Helena Toledo,SUDESTE,29,Jovem
88537486768,Larissa Dutra,SUDESTE,25,Jovem
88560150086,Júlia Albuquerque,NORDESTE,38,Adulto
88563994782,Elaine Figueiredo,SUDESTE,59,Adulto
88566237627,Karina Amorim,SUDESTE,75,Idoso
88572136520,Cecília Amorim,NORDESTE,22,Jovem
88584171949,Amanda Lima,SUDESTE,42,Adulto
88589739718,Simone Andrade,NORDESTE,38,Adulto
88590013641,Larissa Pereira,SUDESTE,18,Jovem
88607164324,Simone Moreira,SUDESTE,31,Adulto
88610515955,Renato Santana,SUDESTE,37,Adulto
88610715173,Elaine Lima,NORDESTE,30,Adulto
88615646814,Débora Teixeira,NORTE,32,Adulto
88616627320,Vitória Costa,SUDESTE,48,Adulto
88622790592,João Santos,SUDESTE,28,Jovem
88626984302,Gustavo Moura,NORDESTE,22,Jovem
88640960894,Bárbara Macedo,SUDESTE,49,Adulto
88649336486,Fábio Rezende,SUDESTE,38,Adulto
88652383513,Erick Macedo,SUL,22,Jovem
88662054682,Henrique Andrade,NORDESTE,40,Adulto
88663761371,Gustavo Moraes,SUDESTE,22,Jovem
88666612417,Tatiana Maia,NORDESTE,43,Adulto
88667111602,Ana Tavares,SUDESTE,49,Adulto
88680550535,Camila Reis,SUDESTE,27,Jovem
88681349539,Fabiana Campos,NORDESTE,39,Adulto
88684272087,Beatriz Monteiro,SUDESTE,57,Adulto
88685376719,Cristiano Rocha,NORDESTE,29,Jovem
88690157776,José Pires,SUDESTE,38,Adulto
88693352095,Isabela Nunes,NORDESTE,27,Jovem
88693462025,Otávio Mendes,NORTE,40,Adulto
88701293630,Breno Prado,SUL,22,Jovem
88716948821,Rafael Monteiro,NORTE,39,Adulto
88723898385,Antônio Pontes,NORDESTE,75,Idoso
88724039135,Adriana Aguiar,NORDESTE,31,Adulto
88727122299,José Queiroz,SUDESTE,52,Adulto
88730188211,Helena Santana,SUDESTE,41,Adulto
88732037533,Patrícia Barreto,CENTRO-OESTE,37,Adulto
88733521497,Cecília Amorim,SUDESTE,29,Jovem
88747064784,Isabela Figueiredo,SUDESTE,37,Adulto
88750458317,Alessandra Sales,NORDESTE,26,Jovem
88753841779,Débora Silveira,SUL,26,Jovem
88758576760,Matheus Aguiar,SUDESTE,19,Jovem
88758743432,Elis Lima,NORDESTE,51,Adulto
88758837864,Breno Moraes,NORDESTE,19,Jovem
88760783039,Flávia Silva,CENTRO-OESTE,30,Adulto
88761442972,Júlia Azevedo,SUDESTE,47,Adulto
88762421242,Otávio Rocha,SUL,50,Adulto
88766286541,Rodrigo Antunes,SUDESTE,62,Idoso
88769299105,Daniela Costa,SUL,57,Adulto
88776210486,Flávia Almeida,SUDESTE,40,Adulto
88782231689,Helena Siqueira,SUDESTE,60,Adulto
88783803131,Isabela Santos,NORDESTE,31,Adulto
88786299292,Vitória Martins,SUDESTE,42,Adulto
88786956029,Camila Ribeiro,SUL,48,Adulto
88791541076,Jonathan Tavares,NORDESTE,25,Jovem
88793784317,Rafael Macedo,CENTRO-OESTE,28,Jovem
88799590478,José Monteiro,CENTRO-OESTE,58,Adulto
88805841467,Antônio Lima,NORTE,37,Adulto
88809232511,Fábio Antunes,CENTRO-OESTE,28,Jovem
88827301015,José Dutra,NORDESTE,61,Idoso
88828611506,Fabiana Cavalcante,NORDESTE,27,Jovem
88831443028,Tatiana Batista,SUDESTE,26,Jovem
88838534181,Tatiana Novaes,NORTE,38,Adulto
88840438483,Tatiana Barbosa,SUL,47,Adulto
88866630670,Breno Amorim,SUDESTE,49,Adulto
88869839490,Igor Maia,SUDESTE,40,Adulto
88872961320,Carla Martins,CENTRO-OESTE,63,Idoso
88882697038,Renato Carvalho,NORDESTE,61,Idoso
88886253313,Paula Siqueira,SUL,21,Jovem
88890556292,Simone Cardoso,NORDESTE,40,Adulto
88896243541,Bruno Bonfim,SUDESTE,29,Jovem
88897366953,Daniela Siqueira,SUDESTE,56,Adulto
88897424106,Jonathan Cavalcante,SUDESTE,23,Jovem
88897950258,Karina Pinheiro,SUL,51,Adulto
88898452196,Breno Batista,NORDESTE,37,Adulto
88900696929,Caíque Bezerra,SUDESTE,50,Adulto
88907476158,Antônio Azevedo,SUDESTE,33,Adulto
88910149624,Isabela Fonseca,NORTE,36,Adulto
88918921140,Henrique Mendes,CENTRO-OESTE,47,Adulto
88923251943,Augusto Rangel,SUDESTE,48,Adulto
88925265449,Paula Moura,CENTRO-OESTE,21,Jovem
88929588868,Rodrigo Pontes,SUL,38,Adulto
88929715974,Arthur Moreira,NORDESTE,22,Jovem
88936457622,Igor Freitas,SUDESTE,45,Adulto
88936962687,Sofia Costa,NORDESTE,39,Adulto
88944932815,Elaine Fernandes,SUDESTE,29,Jovem
88953662612,Vitória Gomes,SUDESTE,40,Adulto
88954839564,Arthur Barbosa,SUL,33,Adulto
88965304733,Carla Bezerra,SUDESTE,39,Adulto
88968883060,Antônio Rodrigues,CENTRO-OESTE,19,Jovem
88988775827,Augusto Novaes,SUDESTE,40,Adulto
89001665583,Alessandra Toledo,SUDESTE,22,Jovem
89007563058,Alice Siqueira,CENTRO-OESTE,26,Jovem
89013267267,Vinícius Martins,CENTRO-OESTE,36,Adulto
89014116552,Antônio Azevedo,NORTE,21,Jovem
89023165011,Patrícia Carvalho,SUDESTE,40,Adulto
89031237099,Ana Macedo,NORDESTE,22,Jovem
89034769657,Helena Xavier,SUDESTE,22,Jovem
89054605735,Jonathan Moraes,NORTE,46,Adulto
89057314949,João Macedo,NORDESTE,51,Adulto
89074158170,Igor Azevedo,SUDESTE,29,Jovem
89084012063,Evelin Andrade,SUL,31,Adulto
89097006938,Paula Brito,NORDESTE,32,Adulto
89103843549,Larissa Rezende,SUDESTE,29,Jovem
89107614428,Thiago Prado,SUDESTE,20,Jovem
89115489174,Diogo Almeida,SUDESTE,29,Jovem
89118944066,Bárbara Barros,NORDESTE,38,Adulto
89129123583,Henrique Peixoto,SUL,59,Adulto
89130550902,Mariana Pontes,SUL,39,Adulto
89132668193,Amanda Xavier,SUDESTE,48,Adulto
89135504314,Paula Souza,SUDESTE,38,Adulto
89139210395,Débora Bonfim,SUDESTE,40,Adulto
89141867904,Evelin Rangel,NORDESTE,52,Adulto
89144866742,Letícia Silveira,SUDESTE,33,Adulto
89145208353,Fernando Guimarães,SUL,31,Adulto
89148126224,Thiago Maia,NORTE,30,Adulto
89150221678,Breno Siqueira,SUL,33,Adulto
89162435927,Henrique Gomes,SUDESTE,61,Idoso
89170270132,Fernando Coelho,SUDESTE,39,Adulto
89171824977,Elaine Oliveira,SUDESTE,52,Adulto
89172709805,Mariana Bonfim,SUDESTE,61,Idoso
89175055375,Joana Costa,NORDESTE,27,Jovem
89179351981,Elisa Assis,SUL,27,Jovem
89180983859,Evelin Martins,SUDESTE,51,Adulto
89181244659,Elis Assis,CENTRO-OESTE,26,Jovem
89181832265,Flávia Monteiro,CENTRO-OESTE,59,Adulto
89182288339,Paula Maia,SUDESTE,27,Jovem
89198967151,Elaine Toledo,SUL,31,Adulto
89207354190,Matheus Almeida,SUL,29,Jovem
89213375596,Caio Queiroz,SUL,46,Adulto
89222891670,Patrícia Figueiredo,SUDESTE,32,Adulto
89230610225,Vinícius Rodrigues,NORDESTE,52,Adulto
89231601720,Júlia Martins,SUDESTE,43,Adulto
89231712265,Tatiana Bezerra,SUDESTE,22,Jovem
89231721403,Alice Batista,NORTE,49,Adulto
89233232893,Rodrigo Santos,NORDESTE,47,Adulto
89237703808,Erick Queiroz,SUL,62,Idoso
89256847034,Diogo Toledo,CENTRO-OESTE,57,Adulto
89259226919,Gabriela Martins,SUL,51,Adulto
89261038515,Júlia Moreira,NORDESTE,38,Adulto
89263956885,Enzo Souza,SUDESTE,59,Adulto
89281158697,Erick Andrade,SUDESTE,26,Jovem
89290038499,Bruno Silveira,SUDESTE,49,Adulto
89295942960,Patrícia Moura,SUDESTE,39,Adulto
89301595002,Karina Costa,SUDESTE,30,Adulto
89302395634,Tatiana Costa,NORDESTE,48,Adulto
89305204723,João Fernandes,NORDESTE,30,Adulto
89306821030,Rafael Moraes,NORTE,40,Adulto
89314466553,Daniela Andrade,SUDESTE,73,Idoso
89316731093,Cecília Andrade,SUDESTE,36,Adulto
89334242211,Mariana Santana,SUDESTE,22,Jovem
89336384357,Beatriz Xavier,SUL,21,Jovem
89344345041,Antônio Oliveira,CENTRO-OESTE,40,Adulto
89347555738,Vinícius Aguiar,SUDESTE,29,Jovem
89348789617,Gabriela Assis,SUL,22,Jovem
89348862618,Gabriela Figueiredo,NORDESTE,49,Adulto
89360427437,Camila Martins,SUL,31,Adulto
89366106029,Breno Amorim,SUL,28,Jovem
89367840979,Gabriela Pereira,SUL,32,Adulto
89368881112,Letícia Rocha,CENTRO-OESTE,29,Jovem
89369925957,Enzo Siqueira,SUDESTE,44,Adulto
89370366984,Amanda Dutra,NORDESTE,43,Adulto
89384551200,Amanda Antunes,SUDESTE,40,Adulto
89387587182,Natalia Macedo,SUDESTE,48,Adulto
89389068909,Gabriela Peixoto,SUDESTE,38,Adulto
89393884320,Rodrigo Paiva,NORDESTE,62,Idoso
89395724301,Helena Maia,SUDESTE,40,Adulto
89401086532,Letícia Araújo,SUDESTE,29,Jovem
